,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
817,stn20-d6-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
818,stn20-d6-bulk-ara-t1,6.533184917,3.3258923,3.183324152,4.51858767,3.675934707,0.733232181,0,0,0,0,0,0
819,stn20-d6-bulk-ara-t2,2.370686225,1.602231246,2.479785573,2.07818377,2.053400196,0.439301796,0,0,0,0,0,0
820,stn20-d6-bulk-ara-t3,1.507737979,0.855105685,0.724042913,1.349379372,0.97617599,0.329780133,0,0,0,0,0,0
821,stn20-d6-bulk-ara-t4,0.43101962,0.104462277,0.311977156,0.615892482,0.344110638,0.257224871,0,0,0,0,0,0
822,stn20-d6-bulk-ara-t5,0.349916093,0.164987965,0.141372214,0.079151869,0.128504016,0.044341309,0,0,0,0,0,0
823,stn20-d6-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
824,stn20-d6-bulk-chn-t1,8.582045893,7.410213901,7.744468589,4.747231633,6.633971374,1.642489479,0,0,0,0,0,0
825,stn20-d6-bulk-chn-t2,5.011893516,3.551183582,2.460555926,3.631561978,3.214433828,0.654113209,0,0,0,0,0,0
826,stn20-d6-bulk-chn-t3,3.004207818,2.224423291,2.195557416,2.148851535,2.189610747,0.038135216,0,0,0,0,0,0
827,stn20-d6-bulk-chn-t4,1.371125545,0.889999291,1.10268331,1.713401382,1.235361328,0.427434606,0,0,0,0,0,0
828,stn20-d6-bulk-chn-t5,0.808901017,0.620890293,0.384912,0.481236369,0.495679554,0.118650297,0,0,0,0,0,0
829,stn20-d6-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
830,stn20-d6-bulk-fuc-t1,6.718998122,0.85052082,1.253091411,5.629013351,2.577541861,2.650306485,0,0,0,0,0,0
831,stn20-d6-bulk-fuc-t2,3.771181163,0.477762058,1.975603255,1.325382756,1.25958269,0.751085414,0,0,0,0,0,0
832,stn20-d6-bulk-fuc-t3,1.954152106,0.001181841,0.520884519,0.430732209,0.317599523,0.27770843,0,0,0,0,0,0
833,stn20-d6-bulk-fuc-t4,1.140596656,0.642950687,2.024608193,2.417353434,1.694970772,0.931998873,0,0,0,0,0,0
834,stn20-d6-bulk-fuc-t5,0.683613337,0.486766997,0.627411656,1.206181508,0.773453387,0.38129444,0,0,0,0,0,0
835,stn20-d6-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
836,stn20-d6-bulk-lam-t1,2.222079105,1.132852932,1.590882328,3.989315065,2.237683442,1.534147235,0,0,0,0,0,0
837,stn20-d6-bulk-lam-t2,1.946154448,0.924274204,1.41711051,2.504916538,1.615433751,0.808768587,0,0,0,0,0,0
838,stn20-d6-bulk-lam-t3,0.863103926,1.846072572,1.781435009,1.49446041,1.707322663,0.187155705,0,0.982968645,0.918331083,0.631356483,0.844218737,0.187155705
839,stn20-d6-bulk-lam-t4,0.57060432,1.354531244,1.262943793,1.351767938,1.323080992,0.052098665,0,0.783926925,0.692339474,0.781163619,0.752476672,0.052098665
840,stn20-d6-bulk-lam-t5,0.318449831,0.856228562,0.879896645,1.419544952,1.051890053,0.318618327,0,0.537778731,0.561446813,1.101095121,0.733440222,0.318618327
841,stn20-d6-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
842,stn20-d6-bulk-pul-t1,10.74401995,4.922442243,11.81289438,19.5273525,12.08756304,7.306328289,0,0,0,0,0,0
843,stn20-d6-bulk-pul-t2,9.302461753,3.38442914,4.294513029,6.313641592,4.664194587,1.499189694,0,0,0,0,0,0
844,stn20-d6-bulk-pul-t3,3.787657893,1.195934494,1.865141589,1.906224533,1.655766872,0.398755958,0,0,0,0,0,0
845,stn20-d6-bulk-pul-t4,2.115992329,1.006680209,0.610142678,0.496388731,0.704403873,0.267886595,0,0,0,0,0,0
846,stn20-d6-bulk-pul-t5,1.644034686,0.938576424,0.772108203,1.331854383,1.01417967,0.287429704,0,0,0,0,0,0
847,stn20-d6-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
848,stn20-d6-bulk-xyl-t1,0.264498003,0.258452335,0.039452055,0.027482469,0.108462286,0.130032991,0,0,0,0,0,0
849,stn20-d6-bulk-xyl-t2,0.01233961,0.183189775,0.076534196,0.026436516,0.095386829,0.080059118,0,0,0,0,0,0
850,stn20-d6-bulk-xyl-t3,0.004466026,0.021315238,0.00860214,0.007544371,0.01248725,0.007663534,0,0,0,0,0,0
851,stn20-d6-bulk-xyl-t4,0.003933878,0.000513104,0.013503365,0.005338142,0.006451537,0.006566312,0,0,0,0,0,0
852,stn20-d6-bulk-xyl-t5,0.065336536,0.201682515,0.094293174,0.076540204,0.124171964,0.067710458,0,0,0,0,0,0
853,stn20-d7-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
854,stn20-d7-bulk-ara-t1,3.022439743,30.1787217,5.83870658,0.235522103,12.08431679,15.91868511,0,0,0,0,0,0
855,stn20-d7-bulk-ara-t3,0.093047984,0.851122074,2.605258727,0.862350856,1.439577219,1.009525411,0,0,0,0,0,0
856,stn20-d7-bulk-ara-t4,0.004364552,0.820292234,1.046245278,0.695628274,0.854055262,0.17773021,0,0,0,0,0,0
857,stn20-d7-bulk-ara-t5,0.074472767,0.397156899,0.835020928,0.52276304,0.584980289,0.225465001,0,0,0,0,0,0
858,stn20-d7-bulk-ara-t6,0.471711935,1.017090616,0.796596767,0.76413051,0.859272631,0.137635031,0,0,0,0,0,0
859,stn20-d7-bulk-ara-t7,0.412984173,0.541996127,0.551858632,0.567920554,0.553925105,0.013085171,0,0,0,0,0,0
860,stn20-d7-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
861,stn20-d7-bulk-chn-t1,60.55107675,6.074250021,0,20.91896323,8.997737752,10.76154455,0,0,0,0,0,0
862,stn20-d7-bulk-chn-t3,0.741867454,0.018359458,0,2.384235784,0.800865081,1.371269979,0,0,0,0,0,0
863,stn20-d7-bulk-chn-t4,0.635281055,0,0.468832029,1.515573048,0.661468359,0.775932975,0,0,0,0,0,0
864,stn20-d7-bulk-chn-t5,0.562693856,0.415363394,0.20156926,1.49933929,0.705423981,0.695811125,0,0,0,0,0,0
865,stn20-d7-bulk-chn-t6,1.347905762,1.198718583,0.530087105,1.172883314,0.967229667,0.378796885,0,0,0,0,0,0
866,stn20-d7-bulk-chn-t7,1.078158796,2.243229438,1.71375559,1.258475213,1.738486747,0.492842717,0,1.165070642,0.635596794,0,0.600222479,0.583340301
867,stn20-d7-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
868,stn20-d7-bulk-fuc-t1,10.59003661,0.061075172,30.40152434,36.52213507,22.32824486,19.52525553,0,0,0,0,0,0
869,stn20-d7-bulk-fuc-t3,1.229127041,0.678627878,1.934759455,1.374832062,1.329406465,0.62929663,0,0,0,0,0,0
870,stn20-d7-bulk-fuc-t4,0.203520315,0.723941352,1.009839176,0.978351722,0.904044083,0.156766101,0,0,0,0,0,0
871,stn20-d7-bulk-fuc-t5,0.806021771,0.837512865,0.75459052,1.692830194,1.09497786,0.519412735,0,0,0,0,0,0
872,stn20-d7-bulk-fuc-t6,1.129921465,0.819144001,0.609702381,0.954455139,0.79443384,0.173699626,0,0,0,0,0,0
873,stn20-d7-bulk-fuc-t7,1.001839504,0.982099176,0.384770778,0.475619521,0.614163158,0.321863416,0,0,0,0,0,0
874,stn20-d7-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
875,stn20-d7-bulk-lam-t1,4.57403042,13.2550007,1.385951031,20.69405885,11.77833686,9.738385849,0,0,0,0,0,0
876,stn20-d7-bulk-lam-t3,0.47778707,3.099860374,0.664537202,3.700921991,2.488439856,1.607881971,0,0,0,0,0,0
877,stn20-d7-bulk-lam-t4,1.033777096,0.109826207,0.455416087,0.459794303,0.341678865,0.200802225,0,0,0,0,0,0
878,stn20-d7-bulk-lam-t5,0.004806442,0.011921643,0.016125356,0.140354748,0.056133916,0.072967659,0,0,0,0,0,0
879,stn20-d7-bulk-lam-t6,0.002477004,0.012459949,0.016256503,0.008071563,0.012262672,0.004096035,0,0,0,0,0,0
880,stn20-d7-bulk-lam-t7,0.001831901,0.140988372,0.285900326,0.837713994,0.421534231,0.367633058,0,0,0.284068424,0.835882093,0.373316839,0.425027856
881,stn20-d7-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
882,stn20-d7-bulk-pul-t1,6.798851984,0.044012715,0.282937433,3.139718828,1.155556325,1.722482767,0,0,0,0,0,0
883,stn20-d7-bulk-pul-t3,0,1.440095433,0.623437169,0.461600304,0.841710968,0.524495728,0,0,0,0,0,0
884,stn20-d7-bulk-pul-t4,0,0.008392357,0.050379828,0.212224069,0.090332085,0.107628894,0,0,0,0,0,0
885,stn20-d7-bulk-pul-t5,0,0,0.007732282,0.134994011,0.047575431,0.075805364,0,0,0,0,0,0
886,stn20-d7-bulk-pul-t6,0.036959679,0,0,0.041474807,0.013824936,0.023945491,0,0,0,0,0,0
887,stn20-d7-bulk-pul-t7,0.106580243,0,0,0.027552774,0.009184258,0.015907602,0,0,0,0,0,0
888,stn20-d7-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
889,stn20-d7-bulk-xyl-t1,6.565563255,0.991961905,1.138136603,11.37055306,4.500217191,5.950334278,0,0,0,0,0,0
890,stn20-d7-bulk-xyl-t3,0.535019815,0.337172287,0.92783122,0.393842748,0.552948752,0.325891906,0,0,0,0,0,0
891,stn20-d7-bulk-xyl-t4,0.33182903,0.267633613,0.2485062,0.312791753,0.276310522,0.033009463,0,0,0,0,0,0
892,stn20-d7-bulk-xyl-t5,0.224488242,0.075632591,0.293920753,0.343808417,0.237787254,0.142628173,0,0,0,0,0,0
893,stn20-d7-bulk-xyl-t6,0.060490333,0.130703872,0.125829175,0.112290782,0.122941276,0.009540201,0,0,0,0,0,0
894,stn20-d7-bulk-xyl-t7,0.082283184,0.148193359,0.173372761,0.123997511,0.14852121,0.024689258,0,0,0,0,0,0
