,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
732,stn20-dA-LV-A3-chn-t5,0.661903396,2.664775686,3.254899793,2.719033559,2.879569679,0.326175566,0,2.00287229,2.592996397,2.057130163,2.217666283,0.326175566
733,stn20-dA-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
734,stn20-dA-LV-A3-fuc-t1,3.402087826,0.28731128,0.24871581,0.4245467,0.320191263,0.092411826,0,0,0,0,0,0
735,stn20-dA-LV-A3-fuc-t2,1.316225941,0.38515953,1.074602025,0.835311136,0.76502423,0.350054175,0,0,0,0,0,0
736,stn20-dA-LV-A3-fuc-t3,1.350379971,0.754147953,0.861090581,0.459700192,0.691646242,0.207866325,0,0,0,0,0,0
737,stn20-dA-LV-A3-fuc-t4,1.278331212,0.754206294,0.788787162,0.890855721,0.811283059,0.07104798,0,0,0,0,0,0
738,stn20-dA-LV-A3-fuc-t5,0.726776126,1.371966634,2.111087466,3.20407224,2.229042114,0.921730824,0,0.645190508,1.38431134,2.477296114,1.502265987,0.921730824
739,stn20-dA-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
740,stn20-dA-LV-A3-lam-t1,2.763040712,3.726067522,6.001312501,5.626593441,5.117991154,1.21991481,0,0.96302681,3.238271789,2.863552729,2.354950442,1.21991481
741,stn20-dA-LV-A3-lam-t2,1.240411764,3.29829948,4.141205366,4.960877664,4.133460836,0.831316148,0,2.057887715,2.900793601,3.720465899,2.893049072,0.831316148
742,stn20-dA-LV-A3-lam-t3,2.642760868,2.814055069,3.307670303,3.486578153,3.202767842,0.348317699,0,0.171294201,0.664909435,0.843817285,0.560006974,0.348317699
743,stn20-dA-LV-A3-lam-t4,3.534763619,3.079589877,3.360231376,3.041541383,3.160454212,0.174054901,0,0,0,0,0,0
744,stn20-dA-LV-A3-lam-t5,2.492396111,2.018544322,2.13558707,2.307761601,2.153964331,0.145481791,0,0,0,0,0,0
745,stn20-dA-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
746,stn20-dA-LV-A3-pul-t1,10.58028423,0.028873221,0.028551574,1.102777763,0.386734186,0.620111949,0,0,0,0,0,0
747,stn20-dA-LV-A3-pul-t2,6.054459817,0.182142603,0.148268447,0.638287115,0.322899388,0.273658415,0,0,0,0,0,0
748,stn20-dA-LV-A3-pul-t3,3.080251061,0.174604284,0.338342159,0.803053878,0.438666774,0.326015329,0,0,0,0,0,0
749,stn20-dA-LV-A3-pul-t4,1.477279311,1.122923014,1.651461953,1.694082388,1.489489118,0.318170013,0,0,0.174182642,0.216803077,0.130328573,0.114861996
750,stn20-dA-LV-A3-pul-t5,0.988712355,2.151528963,2.367371794,2.608909143,2.375936634,0.228810346,0,1.162816608,1.378659439,1.620196788,1.387224278,0.228810346
751,stn20-dA-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
752,stn20-dA-LV-A3-xyl-t1,0.065273539,0.094496093,0.123332802,0.112146744,0.10999188,0.014538622,0,0,0,0,0,0
753,stn20-dA-LV-A3-xyl-t2,0.041123901,0.08391617,0.130257802,0.125818828,0.113330933,0.025570439,0,0,0,0,0,0
754,stn20-dA-LV-A3-xyl-t3,0.010399212,0.506718935,0.882316081,0.820903995,0.736646337,0.201476596,0,0.496319723,0.871916869,0.810504783,0.726247125,0.201476596
755,stn20-dA-LV-A3-xyl-t4,1.233970889,5.779434918,6.056622224,5.955609379,5.930555507,0.140281763,0,4.545464029,4.822651335,4.72163849,4.696584618,0.140281763
756,stn20-dA-LV-A3-xyl-t5,1.969762836,3.12208538,3.2909038,3.303144344,3.238711175,0.101186164,0,1.152322543,1.321140964,1.333381508,1.268948339,0.101186164
757,stn20-dB-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
758,stn20-dB-LV-A1-ara-t1,3.543514666,1.497707942,1.08808055,0.004936004,0.863574832,0.771293801,0,0,0,0,0,0
759,stn20-dB-LV-A1-ara-t2,0.298475588,0.174814368,0.971020179,1.011847986,0.719227511,0.471917345,0,0,0,0,0,0
760,stn20-dB-LV-A1-ara-t3,0.653892298,0.464835952,0.474114976,0.209680972,0.3828773,0.150064157,0,0,0,0,0,0
761,stn20-dB-LV-A1-ara-t4,0.410921965,0.340837481,0.372775783,0.281368726,0.331660663,0.046389363,0,0,0,0,0,0
762,stn20-dB-LV-A1-ara-t5,0.144267751,0.53499421,0.40166548,0.464607738,0.467089142,0.066698992,0,0,0,0,0,0
763,stn20-dB-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
764,stn20-dB-LV-A1-chn-t1,1.867472442,0.157244844,0.94635627,0.454752022,0.519451046,0.398514345,0,0,0,0,0,0
765,stn20-dB-LV-A1-chn-t2,0.147070973,0.266924125,1.443481295,1.341577246,1.017327555,0.651862785,0,0.119853151,0,0,0.03995105,0.069197249
766,stn20-dB-LV-A1-chn-t3,0.910960068,4.3313705,1.579045051,0.966904085,2.292439879,1.792095896,0,3.420410431,0.668084983,0,1.362831805,1.81295525
767,stn20-dB-LV-A1-chn-t4,0.31619836,3.124845084,3.619950403,2.15432471,2.966373399,0.745553234,0,2.808646725,3.303752043,1.83812635,2.650175039,0.745553234
768,stn20-dB-LV-A1-chn-t5,0.02605854,1.702849437,1.995837501,1.969961324,1.889549421,0.162203752,0,1.676790897,1.969778961,1.943902784,1.863490881,0.162203752
769,stn20-dB-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
770,stn20-dB-LV-A1-fuc-t1,0.029770725,0.011506386,0.290936365,1.092106087,0.464849612,0.560899538,0,0,0,0,0,0
771,stn20-dB-LV-A1-fuc-t2,0.005345795,0.017079901,0.549152625,0.555302574,0.373845034,0.308982969,0,0,0,0,0,0
772,stn20-dB-LV-A1-fuc-t3,0.119755683,0.543789726,0.723081589,0.700769271,0.655880196,0.097712153,0,0,0,0,0,0
773,stn20-dB-LV-A1-fuc-t4,0.002956496,0.363299409,0.472463655,0.527125855,0.454296306,0.083410524,0,0,0,0,0,0
774,stn20-dB-LV-A1-fuc-t5,0.002579817,0.48234401,0.309661116,0.356267706,0.382757611,0.08933718,0,0,0,0,0,0
775,stn20-dB-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
776,stn20-dB-LV-A1-lam-t1,1.487290939,0.021043323,0.020673459,0.979669618,0.340462133,0.553569951,0,0,0,0,0,0
777,stn20-dB-LV-A1-lam-t2,0.745641335,1.041633136,0.996204734,1.16565269,1.067830187,0.087708988,0,0.295991802,0.250563399,0.420011355,0.322188852,0.087708988
778,stn20-dB-LV-A1-lam-t3,0.943617211,2.748136662,2.478477133,3.065088106,2.763900633,0.293623033,0,1.80451945,1.534859921,2.121470894,1.820283422,0.293623033
779,stn20-dB-LV-A1-lam-t4,2.1229042,2.270750401,2.342348249,2.258163534,2.290420728,0.045408787,0,0.147846201,0.219444049,0.135259334,0.167516528,0.045408787
780,stn20-dB-LV-A1-lam-t5,1.540738577,1.32699891,1.421488217,1.569086777,1.439191302,0.122010996,0,0,0,0.0283482,0.0094494,0.016366841
781,stn20-dB-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
782,stn20-dB-LV-A1-pul-t1,6.30055458,0.096301877,0.004918832,0.386892212,0.162704307,0.199456456,0,0,0,0,0,0
783,stn20-dB-LV-A1-pul-t2,3.719079243,0.481160601,0.113287221,0.319108733,0.304518852,0.184370156,0,0,0,0,0,0
784,stn20-dB-LV-A1-pul-t3,1.710228961,0.635975679,0.181208516,0.421320056,0.41283475,0.227502294,0,0,0,0,0,0
785,stn20-dB-LV-A1-pul-t4,1.130712795,0.751850652,0.327736931,0.144628338,0.408071974,0.311480375,0,0,0,0,0,0
786,stn20-dB-LV-A1-pul-t5,0.772722461,0.722886246,0.361711099,0.165587051,0.416728132,0.282693745,0,0,0,0,0,0
787,stn20-dB-LV-A1-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
788,stn20-dB-LV-A1-xyl-t1,0.011319684,0.131610561,0.011152502,0.050082145,0.064281736,0.061471597,0,0,0,0,0,0
789,stn20-dB-LV-A1-xyl-t2,0.01826458,0.01755255,0.019250431,0.166970101,0.067924361,0.085780328,0,0,0,0,0,0
790,stn20-dB-LV-A1-xyl-t3,0.006522293,0.149337917,0.004029856,0.044794648,0.066054141,0.074950534,0,0,0,0,0,0
791,stn20-dB-LV-A1-xyl-t4,0.005689297,0.001260231,0.073696289,0.033727136,0.036227886,0.036282722,0,0,0,0,0,0
792,stn20-dB-LV-A1-xyl-t5,0.018084447,0.07092971,0.401994327,0.256745892,0.24322331,0.165946046,0,0.052845263,0.38390988,0.238661445,0.225138863,0.165946046
793,stn20-dB-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
794,stn20-dB-LV-A2-ara-t1,0.03563898,0.23624095,0.031707693,0.016221656,0.094723433,0.122802117,0,0,0,0,0,0
795,stn20-dB-LV-A2-ara-t2,0.043028267,0.006813035,0.411386883,1.018688379,0.478962765,0.509311106,0,0,0,0,0,0
796,stn20-dB-LV-A2-ara-t4,0.01574178,0.002046164,0.123950541,0.109521856,0.078506187,0.066608168,0,0,0,0,0,0
797,stn20-dB-LV-A2-ara-t5,0.003734194,0.384999946,0.155480113,0.151274687,0.230584915,0.13374387,0,0,0,0,0,0
798,stn20-dB-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
799,stn20-dB-LV-A2-chn-t1,3.633874861,1.706133105,3.557638164,6.594898003,3.952889757,2.468232854,0,0,0,0,0,0
800,stn20-dB-LV-A2-chn-t2,1.227181358,2.836092297,2.356848372,0.66320557,1.952048746,1.141602486,0,0,0,0,0,0
801,stn20-dB-LV-A2-chn-t4,0.919992261,2.857882085,3.142627898,3.230630833,3.077046939,0.194835966,0,1.937889824,2.222635637,2.310638572,2.157054678,0.194835966
802,stn20-dB-LV-A2-chn-t5,0.223154566,1.428887152,1.641410904,1.762534439,1.610944165,0.168897291,0,1.205732586,1.418256338,1.539379873,1.387789599,0.168897291
803,stn20-dB-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
804,stn20-dB-LV-A2-fuc-t1,6.412478278,2.681760461,1.358395557,0.021060685,1.353738901,1.330356001,0,0,0,0,0,0
805,stn20-dB-LV-A2-fuc-t2,2.43237742,0.450069561,0.503442428,0.823690022,0.59240067,0.20207236,0,0,0,0,0,0
806,stn20-dB-LV-A2-fuc-t4,0.445648494,0.576929242,0.3705372,0.285540468,0.411002303,0.149849668,0,0,0,0,0,0
807,stn20-dB-LV-A2-fuc-t5,0.038056951,0.308700039,0.163966537,0.248235124,0.240300567,0.07269226,0,0,0,0,0,0
808,stn20-dB-LV-A2-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
809,stn20-dB-LV-A2-lam-t1,1.658364157,0.030582769,0.348556375,1.263098136,0.547412427,0.639868212,0,0,0,0,0,0
810,stn20-dB-LV-A2-lam-t2,0.198195521,1.424728593,2.232090896,2.684628338,2.113815942,0.638222974,0,1.226533072,2.033895374,2.486432817,1.915620421,0.638222974
811,stn20-dB-LV-A2-lam-t4,2.313436363,2.836332886,3.001750385,2.855473541,2.897852271,0.090485937,0,0.522896523,0.688314022,0.542037178,0.584415908,0.090485937
812,stn20-dB-LV-A2-lam-t5,1.477504444,1.654151542,1.804738635,1.71962223,1.726170802,0.075506827,0,0.176647098,0.327234191,0.242117786,0.248666358,0.075506827
813,stn20-dB-LV-A2-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
814,stn20-dB-LV-A2-pul-t1,11.28930901,0,0.442129001,1.411866716,0.617998572,0.722176907,0,0,0,0,0,0
815,stn20-dB-LV-A2-pul-t2,6.451296605,0,0.217882851,0.232126916,0.150003256,0.130101713,0,0,0,0,0,0
816,stn20-dB-LV-A2-pul-t4,1.891708222,0.017432913,0.558199914,0.563990794,0.37987454,0.313897011,0,0,0,0,0,0
817,stn20-dB-LV-A2-pul-t5,0.818639321,0.111932064,0.610791196,0.693875446,0.472199569,0.314754276,0,0,0,0,0,0
818,stn20-dB-LV-A2-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
819,stn20-dB-LV-A2-xyl-t1,0.075801939,0.255477992,0.014681261,0.017681054,0.095946769,0.138166233,0,0,0,0,0,0
820,stn20-dB-LV-A2-xyl-t2,0.007868561,0.123127584,0.061426143,0.099915931,0.094823219,0.031164383,0,0,0,0,0,0
821,stn20-dB-LV-A2-xyl-t4,0.01016647,0.061782068,0.2051135,0.055747564,0.107547711,0.084548307,0,0,0.19494703,0,0.064982343,0.11255272
822,stn20-dB-LV-A2-xyl-t5,0.131740947,0.213195595,1.213787149,0.598565382,0.675182708,0.504676654,0,0.081454648,1.082046202,0.466824435,0.543441761,0.504676654
823,stn20-dB-LV-A3-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
824,stn20-dB-LV-A3-ara-t1,6.948633421,1.494304621,0.247622002,0.002060828,0.581329151,0.800136382,0,0,0,0,0,0
825,stn20-dB-LV-A3-ara-t2,1.470088967,0.171077249,0.422583361,0.445194587,0.346285066,0.152155023,0,0,0,0,0,0
826,stn20-dB-LV-A3-ara-t3,1.101419039,0.861115789,0.097374588,0.305323709,0.421271362,0.394851933,0,0,0,0,0,0
827,stn20-dB-LV-A3-ara-t4,0.418095859,0.227723647,0.253466799,0.228831203,0.236673883,0.014553632,0,0,0,0,0,0
828,stn20-dB-LV-A3-ara-t5,0.007046907,0.263629959,0.09216286,0.173099236,0.176297352,0.085778275,0,0,0,0,0,0
829,stn20-dB-LV-A3-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
830,stn20-dB-LV-A3-chn-t1,14.88595454,0.943682195,1.035899343,3.064808702,1.681463413,1.198899138,0,0,0,0,0,0
831,stn20-dB-LV-A3-chn-t2,6.545484374,0.01730576,0.866280632,2.086449331,0.990011908,1.040106173,0,0,0,0,0,0
832,stn20-dB-LV-A3-chn-t3,3.690013749,1.864716404,3.763196671,3.520745962,3.049553013,1.033234692,0,0,0.073182922,0,0.024394307,0.04225218
833,stn20-dB-LV-A3-chn-t4,2.394247712,1.336628185,2.93948824,3.705348102,2.660488175,1.208755264,0,0,0.545240527,1.311100389,0.618780305,0.65863657
834,stn20-dB-LV-A3-chn-t5,1.25767028,0.366343344,1.305764448,1.576502374,1.082870055,0.635124123,0,0,0.048094168,0.318832094,0.122308754,0.17188464
835,stn20-dB-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
836,stn20-dB-LV-A3-fuc-t1,3.227405051,0.557932819,0.063812204,0.094839136,0.238861386,0.276759105,0,0,0,0,0,0
837,stn20-dB-LV-A3-fuc-t2,0.751852832,0.372009828,0.439998299,0.264894914,0.35896768,0.088277246,0,0,0,0,0,0
838,stn20-dB-LV-A3-fuc-t3,1.363446363,0.871159676,0.701798612,0.4350004,0.669319562,0.219886095,0,0,0,0,0,0
839,stn20-dB-LV-A3-fuc-t4,0.487952811,0.43589497,0.494912533,0.366449655,0.432419053,0.064301938,0,0,0,0,0,0
840,stn20-dB-LV-A3-fuc-t5,0.29485097,0.420877235,0.242281524,0.304496538,0.322551765,0.090656497,0,0,0,0,0,0
841,stn20-dB-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
842,stn20-dB-LV-A3-lam-t1,2.842114133,0.122921375,0.355095458,1.233871392,0.570629408,0.585997993,0,0,0,0,0,0
843,stn20-dB-LV-A3-lam-t2,1.117177495,1.8884811,2.6146919,2.652396835,2.385189945,0.430575397,0,0.771303605,1.497514404,1.535219339,1.26801245,0.430575397
844,stn20-dB-LV-A3-lam-t3,1.472794223,3.088526723,3.371147846,3.670581835,3.376752135,0.291068024,0,1.6157325,1.898353623,2.197787612,1.903957911,0.291068024
845,stn20-dB-LV-A3-lam-t4,2.54018361,2.610151961,2.681378446,2.512373948,2.601301451,0.084849153,0,0.06996835,0.141194835,0,0.070387729,0.070598352
846,stn20-dB-LV-A3-lam-t5,1.568203294,1.539945839,1.710733832,1.694454417,1.648378029,0.094257147,0,0,0.142530538,0.126251123,0.089593887,0.078016365
847,stn20-dB-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
848,stn20-dB-LV-A3-pul-t1,10.84742659,0.163828007,1.726204921,3.030006363,1.640013097,1.435031834,0,0,0,0,0,0
849,stn20-dB-LV-A3-pul-t2,6.112672457,0.196151185,0.229520234,1.440233417,0.621968279,0.708834784,0,0,0,0,0,0
850,stn20-dB-LV-A3-pul-t3,3.02666827,0.28600623,0.218548607,0.388144513,0.29756645,0.085386895,0,0,0,0,0,0
851,stn20-dB-LV-A3-pul-t4,1.935026945,0.095729662,0.251199125,0.166378495,0.171102427,0.07784231,0,0,0,0,0,0
852,stn20-dB-LV-A3-pul-t5,1.255891005,0.20432493,0.273545106,0.477338126,0.31840272,0.141926761,0,0,0,0,0,0
853,stn20-dB-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
854,stn20-dB-LV-A3-xyl-t1,0.043054114,0.024862838,0.020317073,0.065059923,0.036746611,0.024625164,0,0,0,0,0,0
855,stn20-dB-LV-A3-xyl-t2,0.038291974,0.030956263,0.063547565,0.065600684,0.053368171,0.01943641,0,0,0,0,0,0
856,stn20-dB-LV-A3-xyl-t3,0.018330617,0.010117467,0.112658955,0.079441064,0.067405829,0.052319445,0,0,0,0,0,0
857,stn20-dB-LV-A3-xyl-t4,0.04893003,0.011249697,0.519050714,0.216333903,0.248878105,0.255460001,0,0,0.470120684,0.167403872,0.212508185,0.238283788
858,stn20-dB-LV-A3-xyl-t5,1.222273701,1.875431897,2.028087075,2.07687751,1.993465494,0.10509079,0,0.653158197,0.805813374,0.854603809,0.771191794,0.10509079
859,stn20-dC-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
860,stn20-dC-LV-A1-ara-t1,0.926196514,0.006176476,0.309744173,0.248396318,0.188105656,0.160513425,0,0,0,0,0,0
861,stn20-dC-LV-A1-ara-t2,2.097017496,0.006956915,0.961118555,0.95680691,0.64162746,0.549645043,0,0,0,0,0,0
862,stn20-dC-LV-A1-ara-t3,0.869065159,0.289034668,0.493387689,0.640141802,0.474188053,0.176339231,0,0,0,0,0,0
863,stn20-dC-LV-A1-ara-t4,0.260084889,0.323899965,0.63646005,0.454999819,0.471786611,0.156954768,0,0,0,0,0,0
864,stn20-dC-LV-A1-ara-t5,0.29618222,0.592915347,0.807624641,0.70001809,0.700186026,0.107354745,0,0,0,0,0,0
865,stn20-dC-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
866,stn20-dC-LV-A1-chn-t1,2.810916612,2.266951182,0.01717997,0.023314994,0.769148715,1.297138613,0,0,0,0,0,0
867,stn20-dC-LV-A1-chn-t2,0.13352502,0.408588452,0.770188562,0.639830297,0.606202437,0.183130513,0,0,0,0,0,0
868,stn20-dC-LV-A1-chn-t3,1.755523678,0.903029851,0.368549933,0.622913449,0.631497744,0.267343343,0,0,0,0,0,0
869,stn20-dC-LV-A1-chn-t4,0.736510259,2.931251976,1.401785994,2.558746262,2.297261411,0.797557079,0,2.194741717,0.665275735,1.822236003,1.560751152,0.797557079
870,stn20-dC-LV-A1-chn-t5,0.695899965,1.771040554,1.930351488,2.066357124,1.922583055,0.147811469,0,1.075140589,1.234451523,1.370457159,1.22668309,0.147811469
871,stn20-dC-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
872,stn20-dC-LV-A1-fuc-t1,0.524965481,2.771336627,1.367289814,1.192129866,1.776918769,0.865632953,0,0,0,0,0,0
873,stn20-dC-LV-A1-fuc-t2,0.045926337,0.670762693,1.665386485,1.031170823,1.122440001,0.503554038,0,0,0,0,0,0
874,stn20-dC-LV-A1-fuc-t3,1.073246988,1.15311227,0.868485676,0.637615304,0.886404417,0.258215204,0,0,0,0,0,0
875,stn20-dC-LV-A1-fuc-t4,0.554972926,0.893573063,0.722454598,0.801813184,0.805946948,0.085634095,0,0,0,0,0,0
876,stn20-dC-LV-A1-fuc-t5,0.8663928,0.559750451,0.440110693,0.264368061,0.421409735,0.148576524,0,0,0,0,0,0
877,stn20-dC-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
878,stn20-dC-LV-A1-lam-t1,0.211379096,0,0.534446187,0.061223436,0.198556541,0.292495244,0,0,0,0,0,0
879,stn20-dC-LV-A1-lam-t2,0.025338582,0.642718114,0.991908085,0.549447751,0.72802465,0.233239556,0,0.617379531,0.966569503,0.524109169,0.702686068,0.233239556
880,stn20-dC-LV-A1-lam-t3,0.104137147,2.612130609,2.857122685,2.997438818,2.822230704,0.195009466,0,2.507993463,2.752985538,2.893301671,2.718093557,0.195009466
881,stn20-dC-LV-A1-lam-t4,0.175828796,2.415942478,2.457350189,2.352619165,2.408637278,0.052746292,0,2.240113682,2.281521393,2.176790369,2.232808481,0.052746292
882,stn20-dC-LV-A1-lam-t5,1.022248377,1.726513853,1.767293771,1.903684926,1.799164183,0.09278572,0,0.704265475,0.745045394,0.881436549,0.776915806,0.09278572
883,stn20-dC-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
884,stn20-dC-LV-A1-pul-t1,2.061365046,2.783661111,0,0.037949508,0.940536873,1.59630519,0,0,0,0,0,0
885,stn20-dC-LV-A1-pul-t2,0.629604991,0.691179239,0.08242338,0.179451828,0.317684816,0.327073681,0,0,0,0,0,0
886,stn20-dC-LV-A1-pul-t3,0.756307014,0.836635045,0.156985152,0.151525573,0.381715256,0.39398155,0,0.08032803,0,0,0.02677601,0.04637741
887,stn20-dC-LV-A1-pul-t4,0.377927725,0.536935458,0.112955967,0.102385466,0.250758963,0.247892463,0,0.159007733,0,0,0.053002578,0.091803157
888,stn20-dC-LV-A1-pul-t5,0.515046827,0.406792781,0.136517258,0.267499199,0.270269746,0.13515906,0,0,0,0,0,0
889,stn20-dC-LV-A1-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
890,stn20-dC-LV-A1-xyl-t1,0.075036545,0.689098646,0.005008535,0.336866544,0.343657908,0.342095618,0,0,0,0,0,0
891,stn20-dC-LV-A1-xyl-t2,0.015801679,0.047119137,0.109793043,0.1195759,0.092162693,0.039314343,0,0,0,0,0,0
892,stn20-dC-LV-A1-xyl-t3,0.003693588,0.27769789,0.06499876,0.09093971,0.144545454,0.116040561,0,0,0,0,0,0
893,stn20-dC-LV-A1-xyl-t4,0.004447843,0.037359727,0.107886929,0.031763784,0.05900348,0.04242667,0,0,0,0,0,0
894,stn20-dC-LV-A1-xyl-t5,0.051513497,3.003645031,3.131502397,3.247986558,3.127711329,0.122214871,0,2.952131534,3.0799889,3.196473061,3.076197831,0.122214871
895,stn20-dC-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
896,stn20-dC-LV-A2-ara-t1,8.92397525,0.900377898,0.085011638,2.562079175,1.18248957,1.262400943,0,0,0,0,0,0
897,stn20-dC-LV-A2-ara-t2,5.366638093,0.01294555,0.139368788,1.075182327,0.409165555,0.580240867,0,0,0,0,0,0
898,stn20-dC-LV-A2-ara-t3,1.766886439,0.614801332,1.078246742,0.196457759,0.629835278,0.441086689,0,0,0,0,0,0
899,stn20-dC-LV-A2-ara-t4,0.880284655,0.246478781,0.388856415,0.347529323,0.327621506,0.073246764,0,0,0,0,0,0
900,stn20-dC-LV-A2-ara-t5,0.262154339,0.247071053,0.244973911,0.179925435,0.223990133,0.038175551,0,0,0,0,0,0
901,stn20-dC-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
902,stn20-dC-LV-A2-chn-t1,5.423297084,4.762205542,0.150727348,1.65624246,2.189725117,2.351570878,0,0,0,0,0,0
903,stn20-dC-LV-A2-chn-t2,4.68908533,2.454455974,0.457267782,0.891813105,1.26784562,1.050352564,0,0,0,0,0,0
904,stn20-dC-LV-A2-chn-t3,2.914200156,2.107430582,0.225419133,2.457148265,1.596665993,1.200339151,0,0,0,0,0,0
905,stn20-dC-LV-A2-chn-t4,0.056481018,1.621966253,3.491438176,4.4348279,3.182744109,1.431613314,0,0,3.434957158,4.378346882,2.60443468,2.304301639
906,stn20-dC-LV-A2-chn-t5,0.841363672,1.022402746,2.14929724,2.115727072,1.762475686,0.641141721,0,0,1.307933568,1.2743634,0.860765656,0.745633874
907,stn20-dC-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
908,stn20-dC-LV-A2-fuc-t1,0.083072663,0.87397321,0.57639109,0.798154372,0.749506224,0.154640749,0,0,0,0,0,0
909,stn20-dC-LV-A2-fuc-t2,1.311229592,0.20701328,0.576148022,0.546397227,0.443186176,0.205071951,0,0,0,0,0,0
910,stn20-dC-LV-A2-fuc-t3,0.226773741,0.870979707,0.534191183,0.499982112,0.635051001,0.20503495,0,0,0,0,0,0
911,stn20-dC-LV-A2-fuc-t4,0.207268706,0.858675553,0.967936012,0.45934055,0.761984038,0.26772985,0,0,0,0,0,0
912,stn20-dC-LV-A2-fuc-t5,0.042504473,0.562471236,0.31584193,0.530951641,0.469754936,0.134221016,0,0,0,0,0,0
913,stn20-dC-LV-A2-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
914,stn20-dC-LV-A2-lam-t1,4.097025538,0.086691731,1.046376407,2.130129821,1.087732653,1.022346596,0,0,0,0,0,0
915,stn20-dC-LV-A2-lam-t2,2.14104431,2.547728622,2.759962003,2.763041018,2.690243881,0.123431436,0,0.406684312,0.618917693,0.621996708,0.549199571,0.123431436
916,stn20-dC-LV-A2-lam-t3,3.062457873,3.39161992,3.937952005,4.76872454,4.032765489,0.693430949,0,0.329162047,0.875494133,1.706266668,0.970307616,0.693430949
917,stn20-dC-LV-A2-lam-t4,3.565396018,3.244042307,3.44554599,3.950774709,3.546787669,0.364081145,0,0,0,0.385378691,0.128459564,0.222498491
918,stn20-dC-LV-A2-lam-t5,2.006109841,1.987619734,2.004168236,2.044564524,2.012117498,0.029292838,0,0,0,0.038454683,0.012818228,0.022201821
919,stn20-dC-LV-A2-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
920,stn20-dC-LV-A2-pul-t1,13.17128686,0.008572875,0.451225557,0.622999397,0.36093261,0.317008832,0,0,0,0,0,0
921,stn20-dC-LV-A2-pul-t2,7.174732568,0.01122363,0.178608279,0.859724308,0.349852072,0.449423717,0,0,0,0,0,0
922,stn20-dC-LV-A2-pul-t3,3.812513576,0.579489815,0.787107352,1.623960677,0.996852614,0.552923731,0,0,0,0,0,0
923,stn20-dC-LV-A2-pul-t4,2.631235298,0.659581045,0.982725181,1.101506062,0.914604096,0.228702409,0,0,0,0,0,0
924,stn20-dC-LV-A2-pul-t5,1.232389517,0.689936158,0.92334524,1.329164463,0.980815287,0.32346609,0,0,0,0.096774947,0.032258316,0.055873042
925,stn20-dC-LV-A2-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
926,stn20-dC-LV-A2-xyl-t1,0.092581026,0.090563228,0.009764457,0.017414848,0.039247511,0.044605036,0,0,0,0,0,0
927,stn20-dC-LV-A2-xyl-t2,0.070265408,0.024689957,0.098452758,0.178385143,0.100509286,0.076868229,0,0,0,0,0,0
928,stn20-dC-LV-A2-xyl-t3,0.012326073,0.138173484,0.028385959,0.091873973,0.086144472,0.055117561,0,0,0,0,0,0
929,stn20-dC-LV-A2-xyl-t4,0.012673023,0.200963094,0.102633257,0.227891156,0.177162502,0.065933576,0,0,0,0,0,0
