"x"
"spc.pres29.HydrogenedentesHydrogenedentiaHydrogenedentialesHydrogenedensaceae"	124
"spc.pres29.LCP.89"	105
"spc.pres29.Margulisbacteria"	137
"spc.pres29.Marinimicrobia..SAR406.clade."	237
"spc.pres29.MBNT15"	31
"spc.pres29.Myxococcotabacteriap25"	88
"spc.pres29.MyxococcotaMyxococciaMyxococcalesMyxococcaceaeP3OB.42"	140
"spc.pres29.MyxococcotaPolyangiaBlfdi19"	64
"spc.pres29.MyxococcotaPolyangiaHaliangialesHaliangiaceaeHaliangium"	51
"spc.pres29.MyxococcotaPolyangiaPolyangialesEel.36e1D6"	47
"spc.pres29.MyxococcotaPolyangiaPolyangialesSandaracinaceaeuncultured"	31
"spc.pres29.NB1.j"	179
"spc.pres29.NitrospinotaNitrospiniaNitrospinalesNitrospinaceaeLS.NOB"	172
"spc.pres29.NitrospinotaNitrospiniaNitrospinalesNitrospinaceaeNitrospina"	110
"spc.pres29.NitrospinotaP9X2b3D02"	103
"spc.pres29.NitrospirotaNitrospiriaNitrospiralesNitrospiraceaeNitrospira"	69
"spc.pres29.noRelative"	236
"spc.pres29.PatescibacteriaABY1Candidatus.Buchananbacteria"	39
"spc.pres29.PatescibacteriaABY1Candidatus.Komeilibacteria"	48
"spc.pres29.PatescibacteriaABY1Candidatus.Kuenenbacteria"	44
"spc.pres29.PatescibacteriaABY1Candidatus.Uhrbacteria"	50
"spc.pres29.PatescibacteriaGracilibacteria"	71
"spc.pres29.PatescibacteriaGracilibacteriaCandidatus.Peregrinibacteria"	74
"spc.pres29.PatescibacteriaGracilibacteriaCandidatus.Peribacteria"	56
"spc.pres29.PatescibacteriaGracilibacteriaJGI.0000069.P22"	149
"spc.pres29.PatescibacteriaParcubacteriaCandidatus.Campbellbacteria"	48
"spc.pres29.PatescibacteriaParcubacteriaCandidatus.Kaiserbacteria"	99
"spc.pres29.PatescibacteriaParcubacteriaCandidatus.Nomurabacteria"	41
"spc.pres29.PatescibacteriaParcubacteriaCandidatus.Portnoybacteria"	106
"spc.pres29.PatescibacteriaParcubacteriaCandidatus.Yanofskybacteria"	103
"spc.pres29.PatescibacteriaSaccharimonadiaSaccharimonadales"	36
"spc.pres29.PAUC34f"	145
"spc.pres29.Planctomycetota028H05.P.BN.P5"	34
"spc.pres29.PlanctomycetotaBD7.11"	103
"spc.pres29.PlanctomycetotaOM190"	164
"spc.pres29.PlanctomycetotaPhycisphaeraeMSBL9SM23.30"	71
"spc.pres29.PlanctomycetotaPhycisphaeraePhycisphaeralesPhycisphaeraceaeCL500.3"	121
"spc.pres29.PlanctomycetotaPhycisphaeraePhycisphaeralesPhycisphaeraceaeFS140.16B.02.marine.group"	147
"spc.pres29.PlanctomycetotaPhycisphaeraePhycisphaeralesPhycisphaeraceaeJL.ETNP.F27"	201
"spc.pres29.PlanctomycetotaPhycisphaeraePhycisphaeralesPhycisphaeraceaeuncultured"	144
"spc.pres29.PlanctomycetotaPhycisphaeraePhycisphaeralesPhycisphaeraceaeUrania.1B.19.marine.sediment.group"	99
"spc.pres29.PlanctomycetotaPhycisphaeraePla1.lineage"	29
"spc.pres29.PlanctomycetotaPla3.lineage"	151
"spc.pres29.PlanctomycetotaPla4.lineage"	52
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaeBlastopirellula"	96
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaeBythopirellula"	43
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaePir4.lineage"	119
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaeRhodopirellula"	184
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaeRubripirellula"	46
"spc.pres29.PlanctomycetotaPlanctomycetesPirellulalesPirellulaceaeuncultured"	155
"spc.pres29.PlanctomycetotaPlanctomycetesPlanctomycetalesGimesiaceaeuncultured"	135
"spc.pres29.PlanctomycetotaPlanctomycetesPlanctomycetalesRubinisphaeraceaeuncultured"	30
"spc.pres29.PlanctomycetotaPlanctomycetesPlanctomycetalesuncultured"	175
"spc.pres29.PlanctomycetotaPlanctomycetesuncultured"	48
"spc.pres29.Poribacteria"	48
"spc.pres29.Proteobacteria"	136
"spc.pres29.ProteobacteriaAlphaproteobacteriaAT.s3.44"	183
"spc.pres29.ProteobacteriaAlphaproteobacteriaCaulobacteralesCaulobacteraceaeBrevundimonas"	50
"spc.pres29.ProteobacteriaAlphaproteobacteriaCaulobacteralesCaulobacteraceaeCaulobacter"	31
"spc.pres29.ProteobacteriaAlphaproteobacteriaCaulobacteralesHyphomonadaceaeHyphomonas"	29
"spc.pres29.ProteobacteriaAlphaproteobacteriaCaulobacteralesHyphomonadaceaeMaricaulis"	74
"spc.pres29.ProteobacteriaAlphaproteobacteriaCaulobacteralesHyphomonadaceaeuncultured"	103
"spc.pres29.ProteobacteriaAlphaproteobacteriaDefluviicoccalesDefluviicoccaceaeDefluviicoccus"	38
"spc.pres29.ProteobacteriaAlphaproteobacteriaDefluviicoccalesuncultured"	223
"spc.pres29.ProteobacteriaAlphaproteobacteriaKiloniellalesKiloniellaceaeuncultured"	144
"spc.pres29.ProteobacteriaAlphaproteobacteriaKordiimonadalesKordiimonadaceaeKordiimonas"	115
"spc.pres29.ProteobacteriaAlphaproteobacteriaKordiimonadalesuncultured"	49
"spc.pres29.ProteobacteriaAlphaproteobacteriaMicavibrionalesMicavibrionaceaeuncultured"	83
"spc.pres29.ProteobacteriaAlphaproteobacteriaParvibaculalesOCS116.clade"	137
"spc.pres29.ProteobacteriaAlphaproteobacteriaParvibaculalesPS1.clade"	50
"spc.pres29.ProteobacteriaAlphaproteobacteriaPuniceispirillalesSAR116.clade"	196
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesBeijerinckiaceaeMethylobacterium.Methylorubrum"	112
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesKF.JG30.B3"	83
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesMethyloligellaceaeuncultured"	47
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesRhizobiaceaeAhrensia"	30
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesRhizobiaceaeAminobacter"	30
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesRhizobiaceaeLentilitoribacter"	45
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesRhizobiaceaePseudahrensia"	74
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesRhizobiales.Incertae.SedisBauldia"	31
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesStappiaceae"	46
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesStappiaceaeLabrenzia"	46
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhizobialesXanthobacteraceaeBradyrhizobium"	60
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceae"	122
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeAlbidovulum"	45
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeAliiroseovarius"	119
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeAmaricoccus"	29
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeAmylibacter"	167
